state,Year,Date
Delaware,2020,2020-07-16
Delaware,2020,2020-07-17
Delaware,2020,2020-07-20
Delaware,2020,2020-07-21
Delaware,2020,2020-08-01
Delaware,2020,2020-08-03
Delaware,2020,2020-08-05
Delaware,2020,2020-09-02
Delaware,2021,2021-07-09
Delaware,2023,2023-07-16
Delaware,2023,2023-08-20
Delaware,2023,2023-09-11
Delaware,2025,2025-08-14
Delaware,2025,2025-08-15
Delaware,2026,2026-07-07
Delaware,2028,2028-06-21
Delaware,2028,2028-06-22
Delaware,2028,2028-07-10
Delaware,2028,2028-07-16
Delaware,2028,2028-07-17
Delaware,2028,2028-07-30
Delaware,2028,2028-08-15
Delaware,2028,2028-08-17
Delaware,2031,2031-06-29
Delaware,2031,2031-07-07
Delaware,2031,2031-07-19
Delaware,2031,2031-07-20
Delaware,2031,2031-07-21
Delaware,2031,2031-07-22
Delaware,2031,2031-07-23
Delaware,2032,2032-07-14
Delaware,2033,2033-07-08
Delaware,2033,2033-07-09
Delaware,2033,2033-07-10
Delaware,2033,2033-07-29
Delaware,2035,2035-07-14
Delaware,2035,2035-07-15
Delaware,2037,2037-07-15
Delaware,2037,2037-07-18
Delaware,2037,2037-08-16
Delaware,2037,2037-08-17
Delaware,2038,2038-06-26
Delaware,2039,2039-07-04
Delaware,2039,2039-07-05
Delaware,2039,2039-07-06
Delaware,2039,2039-07-19
Delaware,2039,2039-07-24
Delaware,2039,2039-07-25
Delaware,2039,2039-07-30
Delaware,2039,2039-07-31
Delaware,2041,2041-08-08
Delaware,2041,2041-08-09
Delaware,2042,2042-07-03
Delaware,2042,2042-07-04
Delaware,2042,2042-07-09
Delaware,2042,2042-07-29
Delaware,2042,2042-08-01
Delaware,2042,2042-08-02
Delaware,2042,2042-08-04
Delaware,2042,2042-08-05
Delaware,2042,2042-08-14
Delaware,2042,2042-08-17
Delaware,2046,2046-08-01
Delaware,2046,2046-08-02
Delaware,2046,2046-08-03
Delaware,2047,2047-07-09
