state,Year,Date
North Carolina,2020,2020-07-09
North Carolina,2020,2020-07-16
North Carolina,2020,2020-07-17
North Carolina,2020,2020-07-31
North Carolina,2020,2020-08-03
North Carolina,2020,2020-08-07
North Carolina,2020,2020-08-08
North Carolina,2020,2020-08-14
North Carolina,2021,2021-06-10
North Carolina,2021,2021-06-14
North Carolina,2021,2021-06-15
North Carolina,2021,2021-06-16
North Carolina,2021,2021-06-21
North Carolina,2021,2021-06-22
North Carolina,2021,2021-06-25
North Carolina,2021,2021-07-08
North Carolina,2021,2021-07-09
North Carolina,2021,2021-07-10
North Carolina,2021,2021-07-13
North Carolina,2021,2021-07-14
North Carolina,2021,2021-07-21
North Carolina,2023,2023-07-16
North Carolina,2023,2023-07-17
North Carolina,2023,2023-07-20
North Carolina,2023,2023-07-22
North Carolina,2023,2023-07-23
North Carolina,2023,2023-07-24
North Carolina,2023,2023-08-19
North Carolina,2023,2023-08-20
North Carolina,2023,2023-08-21
North Carolina,2023,2023-09-11
North Carolina,2026,2026-07-07
North Carolina,2026,2026-07-08
North Carolina,2026,2026-07-09
North Carolina,2026,2026-07-11
North Carolina,2026,2026-07-12
North Carolina,2026,2026-07-13
North Carolina,2026,2026-07-18
North Carolina,2026,2026-07-19
North Carolina,2026,2026-07-20
North Carolina,2026,2026-07-21
North Carolina,2026,2026-07-28
North Carolina,2026,2026-07-29
North Carolina,2027,2027-07-09
North Carolina,2027,2027-07-21
North Carolina,2027,2027-07-22
North Carolina,2027,2027-07-23
North Carolina,2028,2028-06-22
North Carolina,2028,2028-06-23
North Carolina,2028,2028-07-09
North Carolina,2028,2028-07-15
North Carolina,2028,2028-07-16
North Carolina,2028,2028-07-17
North Carolina,2028,2028-08-01
North Carolina,2028,2028-08-02
North Carolina,2028,2028-08-16
North Carolina,2028,2028-08-17
North Carolina,2028,2028-08-18
North Carolina,2028,2028-08-19
North Carolina,2028,2028-08-20
North Carolina,2030,2030-06-30
North Carolina,2030,2030-07-05
North Carolina,2032,2032-07-10
North Carolina,2032,2032-07-11
North Carolina,2032,2032-07-12
North Carolina,2032,2032-07-13
North Carolina,2033,2033-07-03
North Carolina,2033,2033-07-04
North Carolina,2033,2033-07-06
North Carolina,2033,2033-07-07
North Carolina,2033,2033-07-08
North Carolina,2033,2033-07-09
North Carolina,2033,2033-07-14
North Carolina,2033,2033-07-15
North Carolina,2033,2033-07-20
North Carolina,2033,2033-07-21
North Carolina,2033,2033-07-28
North Carolina,2033,2033-07-29
North Carolina,2035,2035-08-13
North Carolina,2035,2035-08-14
North Carolina,2035,2035-08-17
North Carolina,2036,2036-05-19
North Carolina,2036,2036-06-23
North Carolina,2036,2036-07-01
North Carolina,2037,2037-07-03
North Carolina,2037,2037-07-04
North Carolina,2037,2037-07-28
North Carolina,2038,2038-06-26
North Carolina,2038,2038-06-27
North Carolina,2038,2038-06-30
North Carolina,2038,2038-07-20
North Carolina,2039,2039-07-23
North Carolina,2039,2039-07-24
North Carolina,2039,2039-07-26
North Carolina,2039,2039-07-28
North Carolina,2039,2039-07-30
North Carolina,2039,2039-07-31
North Carolina,2039,2039-08-01
North Carolina,2039,2039-08-07
North Carolina,2039,2039-08-08
North Carolina,2039,2039-08-12
North Carolina,2039,2039-08-17
North Carolina,2039,2039-08-18
North Carolina,2040,2040-07-10
North Carolina,2040,2040-08-16
North Carolina,2041,2041-08-08
North Carolina,2042,2042-07-05
North Carolina,2042,2042-07-18
North Carolina,2042,2042-07-19
North Carolina,2042,2042-07-30
North Carolina,2042,2042-08-13
North Carolina,2042,2042-08-20
North Carolina,2042,2042-08-22
North Carolina,2042,2042-08-23
North Carolina,2042,2042-08-24
North Carolina,2045,2045-07-26
North Carolina,2045,2045-07-27
North Carolina,2047,2047-07-19
North Carolina,2047,2047-08-04
North Carolina,2047,2047-08-05
North Carolina,2047,2047-08-07
North Carolina,2047,2047-08-08
North Carolina,2047,2047-08-09
North Carolina,2047,2047-08-10
North Carolina,2047,2047-08-13
North Carolina,2047,2047-08-15
North Carolina,2047,2047-08-16
North Carolina,2047,2047-08-17
North Carolina,2047,2047-08-19
North Carolina,2047,2047-08-20
North Carolina,2047,2047-08-21
North Carolina,2047,2047-08-22
North Carolina,2048,2048-06-07
North Carolina,2048,2048-06-08
North Carolina,2048,2048-06-09
North Carolina,2048,2048-06-10
North Carolina,2048,2048-07-21
North Carolina,2048,2048-07-22
North Carolina,2048,2048-07-30
North Carolina,2048,2048-08-02
North Carolina,2048,2048-08-05
North Carolina,2049,2049-08-11
North Carolina,2050,2050-06-13
North Carolina,2050,2050-06-14
North Carolina,2050,2050-06-15
North Carolina,2050,2050-06-22
North Carolina,2050,2050-06-23
North Carolina,2050,2050-06-24
North Carolina,2050,2050-06-27
North Carolina,2050,2050-06-28
North Carolina,2050,2050-07-07
North Carolina,2050,2050-07-08
North Carolina,2050,2050-07-20
North Carolina,2050,2050-07-24
North Carolina,2050,2050-07-25
North Carolina,2050,2050-08-05
North Carolina,2050,2050-08-10
North Carolina,2050,2050-09-03
North Carolina,2051,2051-05-31
North Carolina,2051,2051-06-01
North Carolina,2051,2051-06-20
North Carolina,2051,2051-06-21
North Carolina,2051,2051-06-28
North Carolina,2051,2051-07-04
North Carolina,2051,2051-07-12
North Carolina,2051,2051-07-13
North Carolina,2051,2051-07-19
North Carolina,2051,2051-07-20
North Carolina,2051,2051-07-21
North Carolina,2051,2051-07-22
North Carolina,2051,2051-07-24
North Carolina,2051,2051-07-25
North Carolina,2051,2051-07-27
North Carolina,2051,2051-07-28
North Carolina,2051,2051-07-29
North Carolina,2051,2051-08-02
