state,Year,Date
Indiana,2020,2020-07-08
Indiana,2020,2020-07-09
Indiana,2020,2020-07-15
Indiana,2020,2020-07-20
Indiana,2020,2020-08-08
Indiana,2023,2023-07-21
Indiana,2023,2023-07-22
Indiana,2023,2023-07-23
Indiana,2023,2023-08-18
Indiana,2023,2023-08-19
Indiana,2023,2023-08-20
Indiana,2023,2023-08-21
Indiana,2023,2023-08-25
Indiana,2023,2023-09-06
Indiana,2023,2023-09-09
Indiana,2023,2023-09-10
Indiana,2024,2024-08-08
Indiana,2024,2024-08-29
Indiana,2025,2025-09-07
Indiana,2027,2027-08-02
Indiana,2027,2027-08-03
Indiana,2028,2028-06-21
Indiana,2028,2028-06-22
Indiana,2028,2028-06-25
Indiana,2028,2028-06-26
Indiana,2028,2028-07-05
Indiana,2028,2028-07-06
Indiana,2028,2028-07-07
Indiana,2028,2028-07-08
Indiana,2028,2028-07-09
Indiana,2028,2028-07-14
Indiana,2028,2028-07-15
Indiana,2028,2028-07-16
Indiana,2028,2028-07-29
Indiana,2028,2028-08-01
Indiana,2028,2028-08-02
Indiana,2028,2028-08-03
Indiana,2028,2028-08-04
Indiana,2028,2028-08-08
Indiana,2028,2028-08-09
Indiana,2028,2028-08-11
Indiana,2028,2028-08-13
Indiana,2028,2028-08-14
Indiana,2028,2028-08-15
Indiana,2028,2028-08-16
Indiana,2028,2028-08-17
Indiana,2028,2028-08-18
Indiana,2030,2030-07-04
Indiana,2030,2030-07-09
Indiana,2030,2030-09-06
Indiana,2031,2031-07-01
Indiana,2031,2031-07-06
Indiana,2031,2031-07-07
Indiana,2031,2031-07-22
Indiana,2031,2031-08-02
Indiana,2031,2031-08-25
Indiana,2031,2031-09-13
Indiana,2031,2031-09-14
Indiana,2031,2031-09-15
Indiana,2033,2033-08-27
Indiana,2034,2034-06-18
Indiana,2035,2035-07-13
Indiana,2035,2035-07-14
Indiana,2035,2035-08-12
Indiana,2035,2035-08-16
Indiana,2038,2038-08-24
Indiana,2038,2038-09-06
Indiana,2039,2039-07-22
Indiana,2039,2039-07-25
Indiana,2039,2039-07-29
Indiana,2039,2039-07-30
Indiana,2039,2039-07-31
Indiana,2039,2039-09-04
Indiana,2039,2039-09-05
Indiana,2040,2040-09-01
Indiana,2041,2041-08-08
Indiana,2042,2042-07-22
Indiana,2042,2042-08-04
Indiana,2042,2042-09-08
Indiana,2043,2043-08-21
Indiana,2043,2043-08-26
Indiana,2045,2045-07-24
Indiana,2045,2045-07-25
Indiana,2045,2045-07-26
Indiana,2045,2045-08-02
Indiana,2045,2045-08-03
Indiana,2045,2045-08-12
Indiana,2045,2045-08-20
Indiana,2046,2046-07-31
Indiana,2046,2046-08-01
Indiana,2046,2046-08-02
Indiana,2047,2047-08-07
Indiana,2047,2047-08-08
Indiana,2047,2047-08-12
Indiana,2047,2047-08-23
Indiana,2047,2047-08-24
Indiana,2047,2047-09-05
Indiana,2050,2050-08-04
Indiana,2050,2050-08-13
Indiana,2051,2051-07-11
Indiana,2051,2051-07-20
Indiana,2051,2051-07-21
Indiana,2051,2051-08-02
Indiana,2051,2051-08-24
Indiana,2051,2051-09-01
Indiana,2051,2051-09-02
Indiana,2051,2051-09-03
Indiana,2052,2052-06-28
Indiana,2052,2052-06-29
Indiana,2052,2052-06-30
Indiana,2052,2052-07-01
